Айді громади,Назва громади,[41031200] На забезпечення нагальних потреб функціонування держави в умовах воєнного стану,[41034700] На ліквідацію наслідків збройної агресії,[41036100] На житло для сімей ветеранів війни та інвалідів внаслідок війни,[41037800] На розвиток ветеранських просторів,[41035800] На діяльність фахівців із супроводу ветеранів війни,[41033900] Освітня субвенція (зарплати),[41032800] Облаштування безпечних умов (укриттів) у школах,[41033800] Майстерні профтехів,[41033000] Підтримка окремих закладів у системі охорони здоров'я,"[41037500] Інвестиційні проекти у сфері охорони здоров'я (реабілітації, ремонти)",Сума Війна та відновлення,Сума Освіта,Сума Охорона здоров'я
1555300000,Ізмаїльська,0.0,0.0,0.0,0.0,0.0,165149600.0,0.0,0.0,0.0,0.0,0.0,165149600.0,0.0
1551800000,Авангардівська,0.0,0.0,0.0,0.0,0.0,89909011.0,0.0,0.0,0.0,0.0,0.0,89909011.0,0.0
1553800000,Ананьївська,0.0,0.0,0.0,0.0,0.0,59203000.0,0.0,0.0,0.0,0.0,0.0,59203000.0,0.0
1553900000,Арцизька,0.0,0.0,0.0,0.0,0.0,95971400.0,0.0,0.0,0.0,0.0,0.0,95971400.0,0.0
1550100000,Балтська,0.0,0.0,0.0,0.0,0.0,106971600.0,0.0,0.0,0.0,0.0,0.0,106971600.0,0.0
1551400000,Березівська,0.0,0.0,0.0,0.0,0.0,65279200.0,0.0,0.0,0.0,0.0,0.0,65279200.0,0.0
1558200000,Бессарабська,0.0,0.0,0.0,0.0,0.0,68035100.0,0.0,0.0,0.0,0.0,0.0,68035100.0,0.0
1554100000,Болградська,0.0,0.0,0.0,0.0,0.0,61700500.0,0.0,0.0,0.0,0.0,0.0,61700500.0,0.0
1554200000,Буджацька,0.0,0.0,0.0,0.0,0.0,63462400.0,0.0,0.0,0.0,0.0,0.0,63462400.0,0.0
1554000000,Білгород-Дністровська,0.0,0.0,0.0,0.0,0.0,120583000.0,29352541.0,0.0,0.0,0.0,0.0,149935541.0,0.0
1550200000,Біляївська,0.0,0.0,0.0,0.0,0.0,85716000.0,0.0,0.0,0.0,0.0,0.0,85716000.0,0.0
1554300000,Василівська,0.0,0.0,0.0,0.0,0.0,33964500.0,0.0,0.0,0.0,0.0,0.0,33964500.0,0.0
1553000000,Великобуялицька,0.0,0.0,0.0,0.0,0.0,20885700.0,0.0,0.0,0.0,0.0,0.0,20885700.0,0.0
1554400000,Великодальницька,0.0,0.0,0.0,0.0,0.0,46293600.0,0.0,0.0,0.0,0.0,0.0,46293600.0,0.0
1554500000,Великодолинська,0.0,0.0,0.0,0.0,0.0,53119000.0,0.0,0.0,0.0,0.0,0.0,53119000.0,0.0
1550300000,Великомихайлівська,0.0,0.0,0.0,0.0,0.0,62300500.0,0.0,0.0,0.0,0.0,0.0,62300500.0,0.0
1553100000,Великоплосківська,0.0,0.0,0.0,0.0,0.0,17687400.0,0.0,0.0,0.0,0.0,0.0,17687400.0,0.0
1554600000,Вигодянська,0.0,0.0,0.0,0.0,0.0,47736900.0,75878456.0,0.0,0.0,0.0,0.0,123615356.0,0.0
1552900000,Визирська,0.0,0.0,0.0,0.0,0.0,40209200.0,0.0,0.0,0.0,0.0,0.0,40209200.0,0.0
1551700000,Вилківська,0.0,0.0,0.0,0.0,245720.0,45682800.0,42440108.0,0.0,0.0,0.0,245720.0,88122908.0,0.0
1554700000,Городненська,0.0,0.0,0.0,0.0,0.0,34068200.0,0.0,0.0,0.0,0.0,0.0,34068200.0,0.0
1551900000,Дальницька,0.0,0.0,0.0,0.0,0.0,41723000.0,0.0,0.0,0.0,0.0,0.0,41723000.0,0.0
1554800000,Дачненська,0.0,0.0,0.0,0.0,0.0,39471200.0,0.0,0.0,0.0,0.0,0.0,39471200.0,0.0
1554900000,Дивізійська,0.0,0.0,0.0,0.0,0.0,21685700.0,0.0,0.0,0.0,0.0,0.0,21685700.0,0.0
1555000000,Доброславська,0.0,0.0,0.0,0.0,0.0,47069300.0,26387700.0,0.0,0.0,0.0,0.0,73457000.0,0.0
1555100000,Долинська,0.0,0.0,0.0,0.0,0.0,16895900.0,0.0,0.0,0.0,0.0,0.0,16895900.0,0.0
1550900000,Затишанська,0.0,0.0,0.0,0.0,0.0,27827600.0,0.0,0.0,0.0,0.0,0.0,27827600.0,0.0
1555200000,Захарівська,0.0,0.0,0.0,0.0,0.0,57307200.0,0.0,0.0,0.0,0.0,0.0,57307200.0,0.0
1553200000,Зеленогірська,0.0,0.0,0.0,0.0,0.0,27881000.0,0.0,0.0,0.0,0.0,0.0,27881000.0,0.0
1552300000,Знам'янська,0.0,0.0,0.0,0.0,0.0,32624500.0,0.0,0.0,0.0,0.0,0.0,32624500.0,0.0
1555400000,Кароліно-Бугазька,0.0,0.0,0.0,0.0,0.0,9317500.0,0.0,0.0,0.0,0.0,0.0,9317500.0,0.0
1558100000,Катлабузька,0.0,0.0,0.0,0.0,0.0,28366200.0,0.0,0.0,0.0,0.0,0.0,28366200.0,0.0
1555500000,Кодимська,0.0,0.0,0.0,0.0,0.0,74651900.0,63887724.0,0.0,0.0,0.0,0.0,138539624.0,0.0
1551100000,Коноплянська,0.0,0.0,0.0,0.0,0.0,36135900.0,0.0,0.0,0.0,0.0,0.0,36135900.0,0.0
1550400000,Красносільська,0.0,0.0,0.0,0.0,0.0,34566400.0,0.0,0.0,0.0,0.0,0.0,34566400.0,0.0
1555600000,Криничненська,0.0,0.0,0.0,0.0,0.0,12781300.0,0.0,0.0,0.0,0.0,0.0,12781300.0,0.0
1555700000,Кубейська,0.0,0.0,0.0,0.0,0.0,25283200.0,0.0,0.0,0.0,0.0,0.0,25283200.0,0.0
1555800000,Кулевчанська,0.0,0.0,0.0,0.0,0.0,22917900.0,0.0,0.0,0.0,0.0,0.0,22917900.0,0.0
1555900000,Курісовська,0.0,0.0,0.0,0.0,0.0,22512800.0,0.0,0.0,0.0,0.0,0.0,22512800.0,0.0
1551300000,Куяльницька,0.0,0.0,0.0,0.0,0.0,81741500.0,32633518.0,0.0,0.0,0.0,0.0,114375018.0,0.0
1552600000,Кілійська,0.0,0.0,0.0,0.0,0.0,92265100.0,0.0,0.0,0.0,0.0,0.0,92265100.0,0.0
1556000000,Лиманська,0.0,0.0,0.0,0.0,0.0,41819200.0,70511016.0,0.0,0.0,0.0,0.0,112330216.0,0.0
1552700000,Любашівська,0.0,0.0,0.0,0.0,0.0,83730300.0,0.0,0.0,0.0,0.0,0.0,83730300.0,0.0
1550500000,Маразліївська,0.0,0.0,0.0,0.0,0.0,33092000.0,0.0,0.0,0.0,0.0,0.0,33092000.0,0.0
1552100000,Маяківська,0.0,0.0,0.0,0.0,0.0,48801800.0,171001228.0,0.0,0.0,0.0,0.0,219803028.0,0.0
1552400000,Миколаївська,0.0,0.0,0.0,0.0,0.0,42664000.0,22287066.0,0.0,0.0,0.0,0.0,64951066.0,0.0
1552400000,Мологівська,0.0,0.0,0.0,0.0,0.0,42664000.0,22287066.0,0.0,0.0,0.0,0.0,64951066.0,0.0
1556200000,Нерубайська,0.0,0.0,0.0,0.0,0.0,66166800.0,0.0,0.0,0.0,0.0,0.0,66166800.0,0.0
1553500000,Новоборисівська,0.0,0.0,0.0,0.0,0.0,26248200.0,0.0,0.0,0.0,0.0,0.0,26248200.0,0.0
1550800000,Новокальчевська,0.0,0.0,0.0,0.0,0.0,16128500.0,0.0,0.0,0.0,0.0,0.0,16128500.0,0.0
1556300000,Овідіопольська,0.0,0.0,0.0,0.0,0.0,53994400.0,0.0,0.0,0.0,0.0,0.0,53994400.0,0.0
1556400000,Одеська,0.0,0.0,0.0,0.0,0.0,1824125300.0,0.0,2296000.0,0.0,0.0,0.0,1826421300.0,0.0
1552800000,Окнянська,0.0,0.0,0.0,0.0,0.0,85436500.0,0.0,0.0,0.0,0.0,0.0,85436500.0,0.0
1556500000,Павлівська,0.0,0.0,0.0,0.0,0.0,24828800.0,0.0,0.0,0.0,0.0,0.0,24828800.0,0.0
1553600000,Петровірівська,0.0,0.0,0.0,0.0,0.0,16591000.0,0.0,0.0,0.0,0.0,0.0,16591000.0,0.0
1553600000,Петропавлівська,0.0,0.0,0.0,0.0,0.0,16591000.0,0.0,0.0,0.0,0.0,0.0,16591000.0,0.0
1556800000,Плахтіївська,0.0,0.0,0.0,0.0,0.0,26199000.0,0.0,0.0,0.0,0.0,0.0,26199000.0,0.0
1556900000,Подільська,0.0,0.0,0.0,0.0,0.0,101825500.0,76148873.0,0.0,0.0,0.0,0.0,177974373.0,0.0
1559100000,Південнівська,0.0,0.0,0.0,0.0,0.0,79946900.0,0.0,0.0,0.0,0.0,0.0,79946900.0,0.0
1557000000,Раухівська,0.0,0.0,0.0,0.0,0.0,24799100.0,0.0,0.0,0.0,0.0,0.0,24799100.0,0.0
1557100000,Ренійська,0.0,0.0,0.0,0.0,0.0,103341500.0,0.0,0.0,0.0,0.0,0.0,103341500.0,0.0
1557200000,Роздільнянська,0.0,0.0,0.0,0.0,0.0,109340800.0,0.0,0.0,0.0,0.0,0.0,109340800.0,0.0
1550600000,Розквітівська,0.0,0.0,0.0,0.0,0.0,18037600.0,0.0,0.0,0.0,0.0,0.0,18037600.0,0.0
1557300000,Савранська,0.0,0.0,0.0,0.0,0.0,59752900.0,0.0,0.0,0.0,0.0,0.0,59752900.0,0.0
1557400000,Саратська,0.0,0.0,0.0,0.0,0.0,68670600.0,0.0,0.0,0.0,0.0,0.0,68670600.0,0.0
1557500000,Саф'янівська,0.0,0.0,0.0,0.0,0.0,151649800.0,0.0,0.0,0.0,0.0,0.0,151649800.0,0.0
1557600000,Сергіївська,0.0,0.0,0.0,0.0,0.0,22002700.0,0.0,0.0,0.0,0.0,0.0,22002700.0,0.0
1557700000,Слобідська,0.0,0.0,0.0,0.0,0.0,9598400.0,0.0,0.0,0.0,0.0,0.0,9598400.0,0.0
1551500000,Старокозацька,0.0,0.0,0.0,0.0,0.0,73489500.0,0.0,0.0,0.0,0.0,0.0,73489500.0,0.0
1557800000,Старомаяківська,0.0,0.0,0.0,0.0,0.0,20183500.0,0.0,0.0,0.0,0.0,0.0,20183500.0,0.0
1557900000,Степанівська,0.0,0.0,0.0,0.0,0.0,25933700.0,0.0,0.0,0.0,0.0,0.0,25933700.0,0.0
1558000000,Стрюківська,0.0,0.0,0.0,0.0,0.0,11011100.0,0.0,0.0,0.0,0.0,0.0,11011100.0,0.0
1558300000,Татарбунарська,0.0,0.0,0.0,0.0,0.0,90166700.0,0.0,0.0,0.0,0.0,0.0,90166700.0,0.0
1552500000,Таїровська,0.0,0.0,0.0,0.0,0.0,27914700.0,0.0,0.0,0.0,0.0,0.0,27914700.0,0.0
1558400000,Теплицька,0.0,0.0,0.0,0.0,0.0,21277700.0,0.0,0.0,0.0,0.0,0.0,21277700.0,0.0
1558500000,Теплодарська,0.0,0.0,0.0,0.0,0.0,23310400.0,0.0,0.0,0.0,0.0,0.0,23310400.0,0.0
1550700000,Тузлівська,0.0,0.0,0.0,0.0,0.0,12509300.0,0.0,0.0,0.0,0.0,0.0,12509300.0,0.0
1558600000,Усатівська,0.0,0.0,0.0,0.0,0.0,51148500.0,0.0,0.0,0.0,0.0,0.0,51148500.0,0.0
1558700000,Успенівська,0.0,0.0,0.0,0.0,0.0,25387600.0,0.0,0.0,0.0,0.0,0.0,25387600.0,0.0
1558800000,Фонтанська,0.0,0.0,0.0,0.0,0.0,64371300.0,0.0,0.0,0.0,0.0,0.0,64371300.0,0.0
1552200000,Цебриківська,0.0,0.0,0.0,0.0,0.0,16450700.0,0.0,0.0,0.0,0.0,0.0,16450700.0,0.0
1553300000,Чернівська,0.0,0.0,0.0,0.0,0.0,23736200.0,0.0,0.0,0.0,0.0,0.0,23736200.0,0.0
1553700000,Чогодарівська,0.0,0.0,0.0,0.0,0.0,8528200.0,0.0,0.0,0.0,0.0,0.0,8528200.0,0.0
1558900000,Чорноморська,0.0,0.0,0.0,0.0,0.0,158908900.0,0.0,0.0,0.0,0.0,0.0,158908900.0,0.0
1551600000,Шабівська,0.0,0.0,0.0,0.0,0.0,56715000.0,0.0,0.0,0.0,0.0,0.0,56715000.0,0.0
1551000000,Ширяївська,0.0,0.0,0.0,0.0,0.0,38220500.0,0.0,0.0,0.0,0.0,0.0,38220500.0,0.0
1551200000,Яськівська,0.0,0.0,0.0,0.0,0.0,35678700.0,0.0,0.0,0.0,0.0,0.0,35678700.0,0.0
1655400000,Білицька,0.0,0.0,0.0,0.0,0.0,49113600.0,0.0,0.0,0.0,0.0,0.0,49113600.0,0.0
1650100000,Білоцерківська,0.0,0.0,0.0,0.0,0.0,25407400.0,0.0,0.0,0.0,0.0,0.0,25407400.0,0.0
1651900000,Великобагачанська,0.0,0.0,0.0,0.0,0.0,32409600.0,0.0,0.0,0.0,0.0,0.0,32409600.0,0.0
1654800000,Великобудищанська,0.0,0.0,0.0,0.0,0.0,21402300.0,0.0,0.0,0.0,0.0,0.0,21402300.0,0.0
1655500000,Великорублівська,0.0,0.0,0.0,0.0,0.0,17557200.0,0.0,0.0,0.0,0.0,0.0,17557200.0,0.0
1651600000,Великосорочинська,0.0,0.0,0.0,0.0,0.0,22425100.0,0.0,0.0,0.0,0.0,0.0,22425100.0,0.0
1654500000,Гадяцька,0.0,0.0,0.0,0.0,0.0,53778500.0,0.0,0.0,0.0,0.0,0.0,53778500.0,0.0
1650200000,Глобинська,0.0,0.0,0.0,0.0,0.0,92423300.0,0.0,0.0,0.0,0.0,0.0,92423300.0,0.0
1654900000,Гоголівська,0.0,0.0,0.0,0.0,0.0,13990400.0,0.0,0.0,0.0,0.0,0.0,13990400.0,0.0
1654600000,Горішньоплавнівська,0.0,0.0,0.0,0.0,0.0,115055200.0,0.0,0.0,0.0,0.0,0.0,115055200.0,0.0
1655600000,Градизька,0.0,0.0,0.0,0.0,0.0,56667200.0,0.0,0.0,0.0,0.0,0.0,56667200.0,0.0
1652100000,Гребінківська,0.0,0.0,0.0,0.0,0.0,67515300.0,0.0,0.0,0.0,0.0,0.0,67515300.0,0.0
1655700000,Диканська,0.0,0.0,0.0,0.0,0.0,62334600.0,0.0,0.0,0.0,0.0,0.0,62334600.0,0.0
1652600000,Драбинівська,0.0,0.0,0.0,0.0,0.0,14341900.0,0.0,0.0,0.0,0.0,0.0,14341900.0,0.0
1655800000,Заводська,0.0,0.0,0.0,0.0,0.0,25348400.0,0.0,0.0,0.0,0.0,0.0,25348400.0,0.0
1655000000,Зіньківська,0.0,0.0,0.0,0.0,0.0,80666596.0,20148120.0,0.0,0.0,0.0,0.0,100814716.0,0.0
1655900000,Кам'янопотоківська,0.0,0.0,0.0,0.0,0.0,32221600.0,0.0,0.0,0.0,0.0,0.0,32221600.0,0.0
1656000000,Карлівська,0.0,0.0,0.0,0.0,0.0,58704300.0,0.0,0.0,0.0,0.0,0.0,58704300.0,0.0
1656100000,Кобеляцька,0.0,0.0,0.0,0.0,0.0,84146600.0,0.0,0.0,0.0,0.0,0.0,84146600.0,0.0
1653400000,Козельщинська,0.0,0.0,0.0,0.0,0.0,53695600.0,0.0,0.0,0.0,0.0,0.0,53695600.0,0.0
1654100000,Коломацька,0.0,0.0,0.0,0.0,0.0,17303900.0,0.0,0.0,0.0,0.0,0.0,17303900.0,0.0
1656200000,Комишнянська,0.0,0.0,0.0,0.0,0.0,21780700.0,0.0,0.0,0.0,0.0,0.0,21780700.0,0.0
1656300000,Котелевська,0.0,0.0,0.0,0.0,0.0,43192700.0,0.0,0.0,0.0,0.0,0.0,43192700.0,0.0
1654200000,Краснолуцька,0.0,0.0,0.0,0.0,0.0,14402900.0,0.0,0.0,0.0,0.0,0.0,14402900.0,0.0
1656400000,Кременчуцька,0.0,0.0,0.0,63735956.0,0.0,372550100.0,0.0,0.0,0.0,0.0,63735956.0,372550100.0,0.0
1652200000,Ланнівська,0.0,0.0,0.0,0.0,0.0,27726400.0,0.0,0.0,0.0,0.0,0.0,27726400.0,0.0
1652400000,Лохвицька,0.0,0.0,0.0,0.0,0.0,66703300.0,0.0,0.0,0.0,0.0,0.0,66703300.0,0.0
1656500000,Лубенська,0.0,0.0,0.0,0.0,0.0,165216100.0,41625296.0,0.0,0.0,0.0,0.0,206841396.0,0.0
1656600000,Лютенська,0.0,0.0,0.0,0.0,0.0,18757600.0,0.0,0.0,0.0,0.0,0.0,18757600.0,0.0
1656700000,Мартинівська,0.0,0.0,0.0,0.0,0.0,14376700.0,0.0,0.0,0.0,0.0,0.0,14376700.0,0.0
1653900000,Мачухівська,0.0,0.0,0.0,0.0,0.0,25028500.0,0.0,0.0,0.0,0.0,0.0,25028500.0,0.0
1653500000,Машівська,0.0,0.0,0.0,0.0,0.0,41412100.0,0.0,0.0,0.0,0.0,0.0,41412100.0,0.0
1656800000,Миргородська,0.0,0.0,0.0,0.0,0.0,124120940.0,0.0,0.0,0.0,0.0,0.0,124120940.0,0.0
1653500000,Михайлівська,0.0,0.0,0.0,0.0,0.0,41412100.0,0.0,0.0,0.0,0.0,0.0,41412100.0,0.0
1652800000,Нехворощанська,0.0,0.0,0.0,0.0,0.0,21526400.0,0.0,0.0,0.0,0.0,0.0,21526400.0,0.0
1653100000,Новогалещинська,0.0,0.0,0.0,0.0,0.0,13066100.0,0.0,0.0,0.0,0.0,0.0,13066100.0,0.0
1655100000,Новооржицька,0.0,0.0,0.0,0.0,0.0,32273100.0,0.0,0.0,0.0,0.0,0.0,32273100.0,0.0
1653000000,Новосанжарська,0.0,0.0,0.0,0.0,0.0,78091300.0,0.0,0.0,0.0,0.0,0.0,78091300.0,0.0
1654700000,Новоселівська,0.0,0.0,0.0,0.0,0.0,20352100.0,0.0,0.0,0.0,0.0,0.0,20352100.0,0.0
1653700000,Оболонська,0.0,0.0,0.0,0.0,0.0,22016900.0,0.0,0.0,0.0,0.0,0.0,22016900.0,0.0
1650500000,Омельницька,0.0,0.0,0.0,0.0,0.0,14321300.0,0.0,0.0,0.0,0.0,0.0,14321300.0,0.0
1654300000,Опішнянська,0.0,0.0,0.0,0.0,0.0,21439300.0,0.0,0.0,0.0,0.0,0.0,21439300.0,0.0
1656900000,Оржицька,0.0,0.0,0.0,0.0,0.0,51504700.0,0.0,0.0,0.0,0.0,0.0,51504700.0,0.0
1653300000,Петрівсько-Роменська,0.0,0.0,0.0,0.0,0.0,12080700.0,0.0,0.0,0.0,0.0,0.0,12080700.0,0.0
1650600000,Пирятинська,0.0,0.0,0.0,0.0,0.0,93136800.0,0.0,0.0,0.0,0.0,0.0,93136800.0,0.0
1657010000,Полтавська,0.0,0.0,0.0,0.0,0.0,640593928.0,73949107.0,0.0,0.0,0.0,0.0,714543035.0,0.0
1650900000,Пришибська,0.0,0.0,0.0,0.0,0.0,8630000.0,0.0,0.0,0.0,0.0,0.0,8630000.0,0.0
1651500000,Решетилівська,0.0,0.0,0.0,0.0,0.0,89987200.0,0.0,0.0,0.0,0.0,0.0,89987200.0,0.0
1655300000,Ромоданівська,0.0,0.0,0.0,0.0,0.0,12325500.0,0.0,0.0,0.0,0.0,0.0,12325500.0,0.0
1651000000,Семенівська,0.0,0.0,0.0,0.0,0.0,52058500.0,0.0,0.0,0.0,0.0,0.0,52058500.0,0.0
1653200000,Сенчанська,0.0,0.0,0.0,0.0,0.0,29311700.0,0.0,0.0,0.0,0.0,0.0,29311700.0,0.0
1651800000,Сергіївська,0.0,0.0,0.0,0.0,0.0,13003900.0,0.0,0.0,0.0,0.0,0.0,13003900.0,0.0
1651300000,Скороходівська,0.0,0.0,0.0,0.0,0.0,33036700.0,0.0,0.0,0.0,0.0,0.0,33036700.0,0.0
1654000000,Терешківська,0.0,0.0,0.0,0.0,0.0,26006700.0,0.0,0.0,0.0,0.0,0.0,26006700.0,0.0
1657100000,Хорольська,0.0,0.0,0.0,0.0,0.0,96278200.0,0.0,0.0,0.0,0.0,0.0,96278200.0,0.0
1654400000,Чорнухинська,0.0,0.0,0.0,0.0,0.0,31265100.0,0.0,0.0,0.0,0.0,0.0,31265100.0,0.0
1657200000,Чутівська,0.0,0.0,0.0,0.0,0.0,40719300.0,0.0,0.0,0.0,0.0,0.0,40719300.0,0.0
1651200000,Шишацька,0.0,0.0,0.0,0.0,0.0,58573600.0,0.0,0.0,0.0,0.0,0.0,58573600.0,0.0
1653600000,Щербанівська,0.0,0.0,0.0,0.0,0.0,50138700.0,0.0,0.0,0.0,0.0,0.0,50138700.0,0.0
1753700000,Антонівська,0.0,0.0,0.0,0.0,0.0,26756900.0,37854000.0,0.0,0.0,0.0,0.0,64610900.0,0.0
1750100000,Бабинська,0.0,0.0,0.0,0.0,0.0,34211400.0,0.0,0.0,0.0,0.0,0.0,34211400.0,0.0
1754700000,Березнівська,0.0,0.0,0.0,0.0,0.0,282222100.0,0.0,0.0,0.0,0.0,0.0,282222100.0,0.0
1754600000,Березівська,0.0,0.0,0.0,0.0,0.0,99891900.0,0.0,0.0,0.0,0.0,0.0,99891900.0,0.0
1751900000,Бокіймівська,0.0,0.0,0.0,0.0,0.0,20765100.0,0.0,0.0,0.0,0.0,0.0,20765100.0,0.0
1751600000,Боремельська,0.0,0.0,0.0,0.0,0.0,14000300.0,0.0,0.0,0.0,0.0,0.0,14000300.0,0.0
1750200000,Бугринська,0.0,0.0,0.0,0.0,0.0,20819700.0,0.0,0.0,0.0,0.0,0.0,20819700.0,0.0
1754800000,Білокриницька,0.0,0.0,0.0,0.0,0.0,40835800.0,0.0,0.0,0.0,0.0,0.0,40835800.0,0.0
1753200000,Вараська,0.0,0.0,0.0,0.0,0.0,189087700.0,0.0,0.0,0.0,0.0,0.0,189087700.0,0.0
1754900000,Варковицька,0.0,0.0,0.0,0.0,0.0,21158800.0,0.0,0.0,0.0,0.0,0.0,21158800.0,0.0
1755000000,Великомежиріцька,0.0,0.0,0.0,0.0,0.0,27651000.0,0.0,0.0,0.0,0.0,0.0,27651000.0,0.0
1753800000,Великоомелянська,0.0,0.0,0.0,0.0,0.0,15678600.0,0.0,0.0,0.0,0.0,0.0,15678600.0,0.0
1755100000,Вербська,0.0,0.0,0.0,0.0,0.0,16287200.0,0.0,0.0,0.0,0.0,0.0,16287200.0,0.0
1753900000,Вирівська,0.0,0.0,0.0,0.0,0.0,80008000.0,80421159.0,0.0,0.0,0.0,0.0,160429159.0,0.0
1751200000,Висоцька,0.0,0.0,0.0,0.0,0.0,23540400.0,0.0,0.0,0.0,0.0,0.0,23540400.0,0.0
1755200000,Володимирецька,0.0,0.0,0.0,0.0,0.0,156386206.0,0.0,0.0,0.0,0.0,0.0,156386206.0,0.0
1754000000,Головинська,0.0,0.0,0.0,0.0,0.0,42959200.0,0.0,0.0,0.0,0.0,0.0,42959200.0,0.0
1755300000,Городоцька,0.0,0.0,0.0,0.0,0.0,35619200.0,0.0,0.0,0.0,0.0,0.0,35619200.0,0.0
1755400000,Гощанська,0.0,0.0,0.0,0.0,0.0,79339100.0,31959111.0,0.0,0.0,0.0,0.0,111298211.0,0.0
1752400000,Демидівська,0.0,0.0,0.0,0.0,0.0,43544700.0,0.0,0.0,0.0,0.0,0.0,43544700.0,0.0
1751700000,Деражненська,0.0,0.0,0.0,0.0,0.0,30680000.0,0.0,0.0,0.0,0.0,0.0,30680000.0,0.0
1755500000,Дубенська,0.0,0.0,0.0,0.0,0.0,103592794.0,14647364.0,0.0,0.0,0.0,0.0,118240158.0,0.0
1755600000,Дубровицька,0.0,0.0,0.0,0.0,0.0,150291800.0,0.0,0.0,0.0,0.0,0.0,150291800.0,0.0
1752900000,Дядьковицька,0.0,0.0,0.0,0.0,0.0,22251400.0,0.0,0.0,0.0,0.0,0.0,22251400.0,0.0
1755700000,Зарічненська,0.0,0.0,0.0,0.0,0.0,149487000.0,0.0,0.0,0.0,0.0,0.0,149487000.0,0.0
1755800000,Здовбицька,0.0,0.0,0.0,0.0,0.0,39387600.0,0.0,0.0,0.0,0.0,0.0,39387600.0,0.0
1755900000,Здолбунівська,0.0,0.0,0.0,0.0,0.0,109231000.0,0.0,0.0,0.0,0.0,0.0,109231000.0,0.0
1756000000,Зорянська,0.0,0.0,0.0,0.0,0.0,41054700.0,0.0,0.0,0.0,0.0,0.0,41054700.0,0.0
1754100000,Каноницька,0.0,0.0,0.0,0.0,0.0,36672600.0,0.0,0.0,0.0,0.0,0.0,36672600.0,0.0
1752200000,Клеванська,0.0,0.0,0.0,0.0,0.0,42172000.0,0.0,0.0,0.0,0.0,0.0,42172000.0,0.0
1750300000,Клесівська,0.0,0.0,0.0,0.0,0.0,44515700.0,0.0,0.0,0.0,0.0,0.0,44515700.0,0.0
1751400000,Козинська,0.0,0.0,0.0,0.0,0.0,24992700.0,0.0,0.0,0.0,0.0,0.0,24992700.0,0.0
1756100000,Корецька,0.0,0.0,0.0,0.0,0.0,109022400.0,0.0,0.0,0.0,0.0,0.0,109022400.0,0.0
1753000000,Корнинська,0.0,0.0,0.0,0.0,0.0,28696200.0,0.0,0.0,0.0,0.0,0.0,28696200.0,0.0
1756200000,Костопільська,0.0,0.0,0.0,0.0,0.0,142630200.0,0.0,0.0,0.0,0.0,0.0,142630200.0,0.0
1750700000,Крупецька,0.0,0.0,0.0,0.0,0.0,44251200.0,0.0,0.0,0.0,0.0,0.0,44251200.0,0.0
1751000000,Локницька,0.0,0.0,0.0,0.0,0.0,30702700.0,0.0,0.0,0.0,0.0,0.0,30702700.0,0.0
1753600000,Малинська,0.0,0.0,0.0,0.0,0.0,37182800.0,0.0,0.0,0.0,0.0,0.0,37182800.0,0.0
1752500000,Малолюбашанська,0.0,0.0,0.0,0.0,0.0,28138500.0,0.0,0.0,0.0,0.0,0.0,28138500.0,0.0
1750400000,Миляцька,0.0,0.0,0.0,0.0,0.0,41361400.0,0.0,0.0,0.0,0.0,0.0,41361400.0,0.0
1750900000,Мирогощанська,0.0,0.0,0.0,0.0,0.0,25533300.0,0.0,0.0,0.0,0.0,0.0,25533300.0,0.0
1751500000,Млинівська,0.0,0.0,0.0,0.0,0.0,73473500.0,0.0,0.0,0.0,0.0,0.0,73473500.0,0.0
1756300000,Мізоцька,0.0,0.0,0.0,0.0,0.0,36883800.0,0.0,0.0,0.0,0.0,0.0,36883800.0,0.0
1752300000,Немовицька,0.0,0.0,0.0,0.0,0.0,59806900.0,0.0,0.0,0.0,0.0,0.0,59806900.0,0.0
1752600000,Олександрійська,0.0,0.0,0.0,0.0,0.0,40839600.0,0.0,0.0,0.0,0.0,0.0,40839600.0,0.0
1751800000,Острожецька,0.0,0.0,0.0,0.0,0.0,31821300.0,0.0,0.0,0.0,0.0,0.0,31821300.0,0.0
1753400000,Острозька,0.0,0.0,0.0,0.0,0.0,133019600.0,80000000.0,0.0,0.0,0.0,0.0,213019600.0,0.0
1752800000,Повчанська,0.0,0.0,0.0,0.0,0.0,11471000.0,0.0,0.0,0.0,0.0,0.0,11471000.0,0.0
1754300000,Полицька,0.0,0.0,0.0,0.0,0.0,27972200.0,0.0,0.0,0.0,0.0,0.0,27972200.0,0.0
1750800000,Привільненська,0.0,0.0,0.0,0.0,0.0,22046100.0,0.0,0.0,0.0,0.0,0.0,22046100.0,0.0
1750500000,Підлозцівська,0.0,0.0,0.0,0.0,0.0,9794400.0,0.0,0.0,0.0,0.0,0.0,9794400.0,0.0
1750600000,Радивилівська,0.0,0.0,0.0,0.0,0.0,63169200.0,0.0,0.0,0.0,0.0,0.0,63169200.0,0.0
1754400000,Рафалівська,0.0,0.0,0.0,0.0,0.0,28317500.0,0.0,0.0,0.0,0.0,0.0,28317500.0,0.0
1756500000,Рокитнівська,0.0,0.0,0.0,0.0,0.0,206945500.0,0.0,0.0,0.0,0.0,0.0,206945500.0,0.0
1756400000,Рівненська,0.0,0.0,0.0,0.0,0.0,646839800.0,0.0,1810000.0,0.0,0.0,0.0,648649800.0,0.0
