Айді громади,Назва громади,[41010100] Реверсна дотація,[41020100] Базова дотація,[41020200] На здійснення переданих з державного бюджету видатків з утримання закладів освіти та охорони здоров'я,"[41020300] На функціонування територій, на яких ведуться бойові дії",[41020400] Додаткові дотації з державного бюджету місцевим бюджетам (загальна),[41020600] [Назву стерто] Додаткова дотація (виключена наприкінці 2024 року),[41020800] Бюджету Славутицької міської територіальної громади на утримання соціальної інфраструктури,[41021000] На компенсацію втрат доходів внаслідок пільг суб’єктам космічної діяльності,[41021200] Обласним бюджетам Донецької та Луганської областей на усунення наслідків ескалації,"[41021300] На компенсацію комунальним закладам, переданим на фінансування з місцевих бюджетів",[41021400] На здійснення повноважень органів самоврядування на деокупованих та інших територіях,Сума Базова,Сума Реверсна,Сума Додаткові
2351400000,Жашківська,0.0,8235800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8235800.0,0.0,0.0
2356400000,Звенигородська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356500000,Золотоніська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352400000,Зорівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356600000,Калинопільська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351500000,Кам'янська,0.0,8210500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8210500.0,0.0,0.0
2355400000,Канівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356700000,Корсунь-Шевченківська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2723200.0,0.0,0.0,2723200.0
2353600000,Ладижинська,0.0,4626100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4626100.0,0.0,0.0
2353800000,Леськівська,0.0,7824200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372200.0,7824200.0,0.0,372200.0
2353900000,Лип'янська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2291900.0,0.0,0.0,2291900.0
2354000000,Лисянська,0.0,7081300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7081300.0,0.0,0.0
2351600000,Ліплявська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356800000,Маньківська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352300000,Матусівська,0.0,4352800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584400.0,4352800.0,0.0,2584400.0
2354200000,Медведівська,0.0,3515400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,3515400.0,0.0,18000.0
2352500000,Михайлівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2931700.0,0.0,0.0,2931700.0
2351100000,Мліївська,0.0,6880600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6880600.0,0.0,0.0
2350300000,Мокрокалигірська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356900000,Монастирищенська,0.0,36579400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36579400.0,0.0,0.0
2357000000,Мошнівська,0.0,15940200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15940200.0,0.0,0.0
2350600000,Набутівська,0.0,4749500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4749500.0,0.0,0.0
2357100000,Новодмитрівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686300.0,0.0,0.0,2686300.0
2352000000,Паланська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357200000,Піщанська,0.0,4698600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4698600.0,0.0,0.0
2350800000,Ротмістрівська,0.0,5362200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5362200.0,0.0,0.0
2354600000,Руськополянська,0.0,11283800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11283800.0,0.0,0.0
2354700000,Сагунівська,0.0,1701300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701300.0,0.0,0.0
2350700000,Селищенська,0.0,2183900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097200.0,2183900.0,0.0,2097200.0
2355100000,Слобідська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357300000,Смілянська,0.0,24468200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21779400.0,24468200.0,0.0,21779400.0
2350500000,Стеблівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351000000,Степанецька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352100000,Степанківська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350400000,Тальнівська,0.0,7425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7425000.0,0.0,0.0
2354900000,Тернівська,0.0,3471200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147600.0,3471200.0,0.0,147600.0
2357400000,Уманська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357500000,Христинівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357600000,Черкаська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54684400.0,0.0,0.0,54684400.0
2355200000,Чигиринська,0.0,1192800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192800.0,0.0,0.0
2357700000,Чорнобаївська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355300000,Шевченківська,0.0,3258100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1929600.0,3258100.0,0.0,1929600.0
2350900000,Шполянська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13418300.0,0.0,0.0,13418300.0
2357800000,Шрамківська,0.0,5754300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808800.0,5754300.0,0.0,808800.0
2551500000,Іванівська,0.0,5658300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016700.0,5658300.0,0.0,2016700.0
2552400000,Ічнянська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107900.0,0.0,0.0,107900.0
2550600000,Батуринська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4307000.0,0.0,0.0,4307000.0
2555100000,Бахмацька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555200000,Березнянська,0.0,12576100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988500.0,12576100.0,0.0,1988500.0
2552100000,Бобровицька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2357600.0,0.0,0.0,2357600.0
2554000000,Борзнянська,0.0,3854600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4976400.0,3854600.0,0.0,4976400.0
2553500000,Варвинська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28282300.0,0.0,0.0,28282300.0
2550100000,Вертіївська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6606100.0,0.0,0.0,6606100.0
2553400000,Височанська,0.0,2693600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823800.0,2693600.0,0.0,1823800.0
2551100000,Гончарівська,0.0,6072100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53645200.0,6072100.0,0.0,53645200.0
2553600000,Городнянська,0.0,15102100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9564100.0,15102100.0,0.0,9564100.0
2550200000,Деснянська,0.0,6195000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24626700.0,6195000.0,0.0,24626700.0
2555300000,Дмитрівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6555300.0,0.0,0.0,6555300.0
2554600000,Добрянська,0.0,5163200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857600.0,5163200.0,0.0,1857600.0
2554700000,Киселівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2767200.0,0.0,0.0,2767200.0
2554200000,Киїнська,0.0,4750500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734500.0,4750500.0,0.0,2734500.0
2551800000,Козелецька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168700.0,0.0,0.0,4168700.0
2551900000,Комарівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68600.0,0.0,0.0,68600.0
2551200000,Коропська,0.0,8984700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11654400.0,8984700.0,0.0,11654400.0
2550700000,Корюківська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17661800.0,0.0,0.0,17661800.0
2555400000,Крутівська,0.0,3274600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93300.0,3274600.0,0.0,93300.0
2552500000,Куликівська,0.0,17153200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6200500.0,17153200.0,0.0,6200500.0
2550300000,Кіптівська,0.0,4429200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756200.0,4429200.0,0.0,756200.0
2555500000,Ладанська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9001600.0,0.0,0.0,9001600.0
2553700000,Линовицька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590300.0,0.0,0.0,590300.0
2551300000,Лосинівська,0.0,3614600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2796300.0,3614600.0,0.0,2796300.0
2552700000,Любецька,0.0,4021700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011200.0,4021700.0,0.0,1011200.0
2550400000,Макіївська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118400.0,0.0,0.0,2118400.0
2552600000,Малодівицька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7160400.0,0.0,0.0,7160400.0
2551700000,Менська,0.0,13444700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16035800.0,13444700.0,0.0,16035800.0
2551400000,Михайло-Коцюбинська,0.0,3623800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15602000.0,3623800.0,0.0,15602000.0
2551600000,Мринська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498900.0,0.0,0.0,498900.0
2553900000,Новгород-Сіверська,0.0,9876200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126199800.0,9876200.0,0.0,126199800.0
2552000000,Новобасанська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401300.0,0.0,0.0,401300.0
2554100000,Новобілоуська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2529300.0,0.0,0.0,2529300.0
2550800000,Носівська,0.0,12671000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3396200.0,12671000.0,0.0,3396200.0
2553800000,Ніжинська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34957900.0,0.0,0.0,34957900.0
2553300000,Олишівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208400.0,0.0,0.0,208400.0
2550900000,Остерська,0.0,10516500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499900.0,10516500.0,0.0,499900.0
2550500000,Парафіївська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817500.0,0.0,0.0,817500.0
2552200000,Плисківська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9824600.0,0.0,0.0,9824600.0
2554800000,Понорницька,0.0,10929200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798600.0,10929200.0,0.0,1798600.0
2555600000,Прилуцька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36652300.0,0.0,0.0,36652300.0
2555700000,Ріпкинська,0.0,7638300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198400.0,7638300.0,0.0,1198400.0
2555800000,Седнівська,0.0,4111100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627400.0,4111100.0,0.0,627400.0
2552800000,Семенівська,0.0,9491700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26330800.0,9491700.0,0.0,26330800.0
2551000000,Сновська,0.0,10244800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14628900.0,10244800.0,0.0,14628900.0
2552900000,Сосницька,0.0,11896600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8406300.0,11896600.0,0.0,8406300.0
2553000000,Срібнянська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2759800.0,0.0,0.0,2759800.0
2554900000,Сухополов'янська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972300.0,0.0,0.0,1972300.0
2555000000,Талалаївська,0.0,3834300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282000.0,3834300.0,0.0,282000.0
2552300000,Тупичівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373400.0,0.0,0.0,2373400.0
2553200000,Холминська,0.0,6231200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4749500.0,6231200.0,0.0,4749500.0
2555900000,Чернігівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312049600.0,0.0,0.0,312049600.0
2556000000,Яблунівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549100.0,0.0,0.0,2549100.0
2453800000,Банилівська,0.0,14960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14960000.0,0.0,0.0
2453900000,Берегометська,0.0,30074300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30074300.0,0.0,0.0
2454000000,Боянська,0.0,10288600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10288600.0,0.0,0.0
2454100000,Брусницька,0.0,17095800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17095800.0,0.0,0.0
2453400000,Ванчиковецька,0.0,27539700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27539700.0,0.0,0.0
2450100000,Вашковецька,0.0,9490600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9490600.0,0.0,0.0
2451100000,Вашківецька,0.0,20327000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20327000.0,0.0,0.0
2450200000,Великокучурівська,0.0,26266200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700000.0,26266200.0,0.0,3700000.0
2454200000,Веренчанська,0.0,12252600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12252600.0,0.0,0.0
2451200000,Вижницька,0.0,12997900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12997900.0,0.0,0.0
2450300000,Волоківська,0.0,13105600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13105600.0,0.0,0.0
2452300000,Вікнянська,0.0,7575600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28832100.0,7575600.0,0.0,28832100.0
2452700000,Герцаївська,0.0,28905300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28905300.0,0.0,0.0
2450400000,Глибоцька,0.0,8550100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8550100.0,0.0,0.0
2454300000,Горішньошеровецька,0.0,10126000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10126000.0,0.0,0.0
2452800000,Заставнівська,0.0,12493000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12493000.0,0.0,0.0
2453700000,Кадубовецька,0.0,11234900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11234900.0,0.0,0.0
2454400000,Кам'янецька,0.0,19797100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19797100.0,0.0,0.0
2454500000,Кам'янська,0.0,24110300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24110300.0,0.0,0.0
2453500000,Карапчівська,0.0,9114200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84000.0,9114200.0,0.0,84000.0
2454600000,Кельменецька,0.0,43584000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43584000.0,0.0,0.0
2450500000,Клішковецька,0.0,27430700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27430700.0,0.0,0.0
2451700000,Конятинська,0.0,8444600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763000.0,8444600.0,0.0,763000.0
2452500000,Кострижівська,0.0,8204100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8204100.0,0.0,0.0
2451400000,Красноїльська,0.0,20357100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407100.0,20357100.0,0.0,407100.0
2452100000,Кіцманська,0.0,17432800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17432800.0,0.0,0.0
2454700000,Лівинецька,0.0,12625600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12625600.0,0.0,0.0
2452200000,Магальська,0.0,12285800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12285800.0,0.0,0.0
2450600000,Мамалигівська,0.0,15522200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15522200.0,0.0,0.0
2452000000,Мамаївська,0.0,25930900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25930900.0,0.0,0.0
2450700000,Недобоївська,0.0,23965900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23965900.0,0.0,0.0
2452900000,Неполоковецька,0.0,9077500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9077500.0,0.0,0.0
2453300000,Новодністровська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377200.0,0.0,0.0,1377200.0
2452600000,Новоселицька,0.0,40469200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40469200.0,0.0,0.0
2451900000,Острицька,0.0,24775400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24775400.0,0.0,0.0
2454800000,Петровецька,0.0,16720200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744500.0,16720200.0,0.0,744500.0
2454900000,Путильська,0.0,10760700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6245800.0,10760700.0,0.0,6245800.0
2450800000,Рукшинська,0.0,14407400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14407400.0,0.0,0.0
2451800000,Селятинська,0.0,6504900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7368100.0,6504900.0,0.0,7368100.0
2450900000,Сокирянська,0.0,37354300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37354300.0,0.0,0.0
2453000000,Ставчанська,0.0,11849000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11849000.0,0.0,0.0
2451300000,Сторожинецька,0.0,61659700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904400.0,61659700.0,0.0,1904400.0
2453600000,Сучевенська,0.0,15361000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15361000.0,0.0,0.0
2455000000,Тарашанська,0.0,14630400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14630400.0,0.0,0.0
2451500000,Тереблеченська,0.0,11423200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11423200.0,0.0,0.0
2455100000,Топорівська,0.0,23865800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23865800.0,0.0,0.0
2451000000,Усть-Путильська,0.0,10950400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4177800.0,10950400.0,0.0,4177800.0
2453100000,Хотинська,0.0,10744000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2245400.0,10744000.0,0.0,2245400.0
2453200000,Чагорська,0.0,16760300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16760300.0,0.0,0.0
2455200000,Чернівецька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451600000,Чудейська,0.0,29300800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29300800.0,0.0,0.0
2452400000,Юрковецька,0.0,12142100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401000.0,12142100.0,0.0,2401000.0
0450100000,Апостолівська,0.0,6167100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6167100.0,0.0,0.0
0450200000,Богданівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15500.0,0.0,0.0,15500.0
0451800000,Божедарівська,0.0,6791500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6791500.0,0.0,0.0
0457200000,Брагинівська,0.0,4897500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4897500.0,0.0,0.0
0450500000,Вакулівська,0.0,2638400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740200.0,2638400.0,0.0,740200.0
0451900000,Васильківська,0.0,21407000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21407000.0,0.0,0.0
0452900000,Великомихайлівська,0.0,157100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6861900.0,157100.0,0.0,6861900.0
0450300000,Вербківська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0453600000,Верхньодніпровська,0.0,17614300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17614300.0,0.0,0.0
