Айді громади,Назва громади,[41031200] На забезпечення нагальних потреб функціонування держави в умовах воєнного стану,[41034700] На ліквідацію наслідків збройної агресії,[41036100] На житло для сімей ветеранів війни та інвалідів внаслідок війни,"[41036800] Проект ""Ремонт житла для відновлення (HOPE)""",[41033900] Освітня субвенція (зарплати),"[41036000] ""Нова українська школа""",[41032800] Облаштування безпечних умов (укриттів) у школах,[41031900] Шкільні автобуси,[41033300] Забезпечення харчуванням учнів,[41033000] Підтримка окремих закладів у системі охорони здоров'я,"[41037500] Інвестиційні проекти у сфері охорони здоров'я (реабілітації, ремонти)",[41036500] Облаштування безпечних умов (укриттів) у закладах охорони здоров'я,Сума Війна та відновлення,Сума Освіта,Сума Охорона здоров'я
0856100000,Енергодарська,0.0,0.0,0.0,0.0,117275500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117275500.0,0.0
0856200000,Запорізька,0.0,0.0,0.0,0.0,1295708300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295708300.0,0.0
0851700000,Кам'янсько-Дніпровська,0.0,0.0,0.0,0.0,56150200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56150200.0,0.0
0853200000,Кирилівська,0.0,0.0,0.0,0.0,19981500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19981500.0,0.0
0854100000,Коларівська,0.0,0.0,0.0,0.0,29243400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29243400.0,0.0
0850300000,Комиш-Зорянська,0.0,0.0,0.0,0.0,20028700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20028700.0,0.0
0850900000,Комишуваська,0.0,0.0,0.0,0.0,39140200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39140200.0,0.0
0856500000,Кушугумська,0.0,0.0,0.0,0.0,42008700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42008700.0,0.0
0855100000,Малинівська,0.0,0.0,0.0,0.0,13651300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13651300.0,0.0
0856600000,Малобілозерська,0.0,0.0,0.0,0.0,35211000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35211000.0,0.0
0851300000,Малотокмачанська,0.0,0.0,0.0,0.0,8369900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8369900.0,0.0
0856700000,Матвіївська,0.0,0.0,0.0,0.0,22966900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22966900.0,0.0
0856800000,Мелітопольська,0.0,0.0,0.0,0.0,276367700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276367700.0,0.0
0850500000,Мирненська,0.0,0.0,0.0,0.0,11492700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11492700.0,0.0
0856900000,Михайло-Лукашівська,0.0,0.0,0.0,0.0,18324500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18324500.0,0.0
0853700000,Михайлівська,0.0,0.0,0.0,0.0,50657300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50657300.0,0.0
0857000000,Молочанська,0.0,0.0,0.0,0.0,33076200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33076200.0,0.0
0855200000,Новенська,0.0,0.0,0.0,0.0,18919300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18919300.0,0.0
0853400000,Новобогданівська,0.0,0.0,0.0,0.0,18663900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18663900.0,0.0
0857100000,Нововасилівська,0.0,0.0,0.0,0.0,28339700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28339700.0,0.0
0857200000,Новомиколаївська,0.0,0.0,0.0,0.0,31910100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31910100.0,0.0
0854100000,Новоолександрівська,0.0,0.0,0.0,0.0,29243400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29243400.0,0.0
0852600000,Новоуспенівська,0.0,0.0,0.0,0.0,11437700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11437700.0,0.0
0854100000,Олександрівська,0.0,0.0,0.0,0.0,29243400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29243400.0,0.0
0851800000,Оріхівська,0.0,0.0,0.0,0.0,52118200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52118200.0,0.0
0851400000,Осипенківська,0.0,0.0,0.0,0.0,26505600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26505600.0,0.0
0852700000,Павлівська,0.0,0.0,0.0,0.0,13186600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13186600.0,0.0
0852800000,Петро-Михайлівська,0.0,0.0,0.0,0.0,16052900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16052900.0,0.0
0854700000,Пологівська,0.0,0.0,0.0,0.0,84691800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84691800.0,0.0
0850400000,Преображенська,0.0,0.0,0.0,0.0,13972300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13972300.0,0.0
0853100000,Приазовська,0.0,0.0,0.0,0.0,40245900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40245900.0,0.0
0850800000,Приморська,0.0,0.0,0.0,0.0,65682200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65682200.0,0.0
0853000000,Райхенфельдська,0.0,0.0,0.0,0.0,10623500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10623500.0,0.0
0854200000,Роздольська,0.0,0.0,0.0,0.0,26159800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26159800.0,0.0
0854800000,Розівська,0.0,0.0,0.0,0.0,28137000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28137000.0,0.0
0855400000,Семенівська,0.0,0.0,0.0,0.0,33229500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33229500.0,0.0
0850500000,Смирновська,0.0,0.0,0.0,0.0,11492700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11492700.0,0.0
0857300000,Степненська,0.0,0.0,0.0,0.0,17874200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17874200.0,0.0
0857400000,Степногірська,0.0,0.0,0.0,0.0,23278000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23278000.0,0.0
0851600000,Таврійська,0.0,0.0,0.0,0.0,12476900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12476900.0,0.0
0855500000,Тернуватська,0.0,0.0,0.0,0.0,10655100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10655100.0,0.0
0857500000,Терпіннівська,0.0,0.0,0.0,0.0,33030400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33030400.0,0.0
0857600000,Токмацька,0.0,0.0,0.0,0.0,80945500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80945500.0,0.0
0855600000,Федорівська,0.0,0.0,0.0,0.0,10665100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10665100.0,0.0
0852000000,Чернігівська,0.0,0.0,0.0,0.0,57841800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57841800.0,0.0
0852300000,Широківська,0.0,0.0,0.0,0.0,44493700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44493700.0,0.0
0853300000,Якимівська,0.0,0.0,0.0,0.0,80775600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80775600.0,0.0
0653300000,Ємільчинська,0.0,0.0,0.0,0.0,83543100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83543100.0,0.0
0650400000,Іршанська,0.0,0.0,0.0,0.0,23490900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23490900.0,0.0
0652200000,Андрушківська,0.0,0.0,0.0,0.0,15123900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15123900.0,0.0
0655700000,Андрушівська,0.0,0.0,0.0,0.0,64568400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64568400.0,0.0
0651100000,Баранівська,0.0,0.0,0.0,0.0,69712500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69712500.0,0.0
0652300000,Барашівська,0.0,0.0,0.0,0.0,24629400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24629400.0,0.0
0655800000,Бердичівська,0.0,0.0,0.0,0.0,169196800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169196800.0,0.0
0655800000,Березівська,0.0,0.0,0.0,0.0,169196800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169196800.0,0.0
0653500000,Брониківська,0.0,0.0,0.0,0.0,31319100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31319100.0,0.0
0651400000,Брусилівська,0.0,0.0,0.0,0.0,56983700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56983700.0,0.0
0652400000,Білокоровицька,0.0,0.0,0.0,0.0,16416700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16416700.0,0.0
0650100000,Високівська,0.0,0.0,0.0,0.0,10386600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10386600.0,0.0
0650200000,Вишевицька,0.0,0.0,0.0,0.0,12356100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12356100.0,0.0
0656000000,Волицька,0.0,0.0,0.0,0.0,19848800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19848800.0,0.0
0654700000,Вчорайшенська,0.0,0.0,0.0,0.0,16775500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16775500.0,0.0
0650400000,Вільшанська,0.0,0.0,0.0,0.0,23490900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23490900.0,0.0
0656100000,Гладковицька,0.0,0.0,0.0,0.0,10894400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10894400.0,0.0
0654400000,Глибочицька,0.0,0.0,0.0,0.0,28980500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28980500.0,0.0
0651500000,Городницька,0.0,0.0,0.0,0.0,23110400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23110400.0,0.0
0656200000,Городоцька,0.0,0.0,0.0,0.0,9202500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9202500.0,0.0
0652600000,Горщиківська,0.0,0.0,0.0,0.0,10358500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10358500.0,0.0
0654800000,Гришковецька,0.0,0.0,0.0,0.0,30431800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30431800.0,0.0
0651600000,Довбиська,0.0,0.0,0.0,0.0,22980100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22980100.0,0.0
0650300000,Дубрівська,0.0,0.0,0.0,0.0,13478200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13478200.0,0.0
0655200000,Житомирська,0.0,0.0,0.0,0.0,621791700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621791700.0,0.0
0655300000,Звягельська,0.0,0.0,0.0,0.0,145635700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145635700.0,0.0
0652700000,Квітнева,0.0,0.0,0.0,0.0,16469200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16469200.0,0.0
0651000000,Корнинська,0.0,0.0,0.0,0.0,18220400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18220400.0,0.0
0656300000,Коростенська,0.0,0.0,0.0,0.0,186584800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186584800.0,0.0
0651200000,Коростишівська,0.0,0.0,0.0,0.0,85009500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85009500.0,0.0
0652800000,Краснопільська,0.0,0.0,0.0,0.0,22039500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22039500.0,0.0
0653900000,Курненська,0.0,0.0,0.0,0.0,34275000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34275000.0,0.0
0651700000,Лугинська,0.0,0.0,0.0,0.0,52371200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52371200.0,0.0
0653400000,Любарська,0.0,0.0,0.0,0.0,89452600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89452600.0,0.0
0656400000,Малинська,0.0,0.0,0.0,0.0,115614200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115614200.0,0.0
0651800000,Миропільська,0.0,0.0,0.0,0.0,22875400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22875400.0,0.0
0650500000,Народицька,0.0,0.0,0.0,0.0,34802700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34802700.0,0.0
0650600000,Новоборівська,0.0,0.0,0.0,0.0,24196100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24196100.0,0.0
0656500000,Новогуйвинська,0.0,0.0,0.0,0.0,59084800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59084800.0,0.0
0653800000,Овруцька,0.0,0.0,0.0,0.0,119968400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119968400.0,0.0
0651300000,Олевська,0.0,0.0,0.0,0.0,160555400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160555400.0,0.0
0654500000,Оліївська,0.0,0.0,0.0,0.0,27195100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27195100.0,0.0
0651900000,Попільнянська,0.0,0.0,0.0,0.0,59948200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59948200.0,0.0
0650700000,Потіївська,0.0,0.0,0.0,0.0,10497200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10497200.0,0.0
0654200000,Пулинська,0.0,0.0,0.0,0.0,50073000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50073000.0,0.0
0653600000,Піщівська,0.0,0.0,0.0,0.0,12950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12950000.0,0.0
0654300000,Радомишльська,0.0,0.0,0.0,0.0,76304100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76304100.0,0.0
0654900000,Райгородоцька,0.0,0.0,0.0,0.0,32275900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32275900.0,0.0
0656600000,Романівська,0.0,0.0,0.0,0.0,65174800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65174800.0,0.0
0656700000,Ружинська,0.0,0.0,0.0,0.0,63973200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63973200.0,0.0
0656600000,Семенівська,0.0,0.0,0.0,0.0,65174800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65174800.0,0.0
0653700000,Словечанська,0.0,0.0,0.0,0.0,47289300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47289300.0,0.0
0653000000,Станишівська,0.0,0.0,0.0,0.0,40082900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40082900.0,0.0
0655600000,Старосілецька,0.0,0.0,0.0,0.0,21791900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21791900.0,0.0
0655400000,Стриївська,0.0,0.0,0.0,0.0,21555400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21555400.0,0.0
0650800000,Тетерівська,0.0,0.0,0.0,0.0,27925800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27925800.0,0.0
0653100000,Ушомирська,0.0,0.0,0.0,0.0,45981300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45981300.0,0.0
0655500000,Харитонівська,0.0,0.0,0.0,0.0,6284800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6284800.0,0.0
0652000000,Хорошівська,0.0,0.0,0.0,0.0,62841200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62841200.0,0.0
0650900000,Червоненська,0.0,0.0,0.0,0.0,16610200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16610200.0,0.0
0656800000,Черняхівська,0.0,0.0,0.0,0.0,61390200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61390200.0,0.0
0653200000,Чижівська,0.0,0.0,0.0,0.0,27545600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27545600.0,0.0
0652100000,Чоповицька,0.0,0.0,0.0,0.0,20736600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20736600.0,0.0
0655000000,Чуднівська,0.0,0.0,0.0,0.0,58928600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58928600.0,0.0
0655100000,Швайківська,0.0,0.0,0.0,0.0,15186300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15186300.0,0.0
0656900000,Ярунська,0.0,0.0,0.0,0.0,33224000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33224000.0,0.0
