Айді громади,Назва громади,[41031200] На забезпечення нагальних потреб функціонування держави в умовах воєнного стану,[41034700] На ліквідацію наслідків збройної агресії,[41036100] На житло для сімей ветеранів війни та інвалідів внаслідок війни,[41037800] На розвиток ветеранських просторів,[41035800] На діяльність фахівців із супроводу ветеранів війни,[41038800] Програма відновлення України III,[41033900] Освітня субвенція (зарплати),"[41036000] ""Нова українська школа""",[41032800] Облаштування безпечних умов (укриттів) у школах,[41037900] Шкільні автобуси (разова програма за рахунок залишків),[41037400] Покращення якості гарячого харчування,[41031100] Забезпечення харчуванням учнів (нові коди),"[41038000] Для підтримки закладів освіти, які постраждали внаслідок агресії",[41033000] Підтримка окремих закладів у системі охорони здоров'я,"[41037500] Інвестиційні проекти у сфері охорони здоров'я (реабілітації, ремонти)",Сума Війна та відновлення,Сума Освіта,Сума Охорона здоров'я
2450300000,Волоківська,0.0,0.0,0.0,0.0,0,0.0,19110700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19110700.0,0.0
2452300000,Вікнянська,0.0,0.0,0.0,0.0,0,0.0,16397600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16397600.0,0.0
2452700000,Герцаївська,0.0,0.0,0.0,0.0,0,0.0,72729300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72729300.0,0.0
2450400000,Глибоцька,0.0,0.0,0.0,0.0,0,0.0,65515600.0,0.0,0.0,0.0,363900.0,0.0,0.0,0.0,0.0,0.0,65879500.0,0.0
2454300000,Горішньошеровецька,0.0,0.0,0.0,0.0,0,0.0,23306200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23306200.0,0.0
2452800000,Заставнівська,0.0,0.0,0.0,0.0,0,0.0,28122700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28122700.0,0.0
2453700000,Кадубовецька,0.0,0.0,0.0,0.0,0,0.0,31635100.0,0.0,0.0,0.0,129700.0,0.0,0.0,0.0,0.0,0.0,31764800.0,0.0
2454400000,Кам'янецька,0.0,0.0,0.0,0.0,0,0.0,41407400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41407400.0,0.0
2454500000,Кам'янська,0.0,0.0,0.0,0.0,0,0.0,36396400.0,0.0,0.0,0.0,189900.0,0.0,0.0,0.0,0.0,0.0,36586300.0,0.0
2453500000,Карапчівська,0.0,0.0,0.0,0.0,0,0.0,16936500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16936500.0,0.0
2454600000,Кельменецька,0.0,0.0,0.0,0.0,0,0.0,92958300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92958300.0,0.0
2450500000,Клішковецька,0.0,0.0,0.0,0.0,0,0.0,58734500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58734500.0,0.0
2451700000,Конятинська,0.0,0.0,0.0,0.0,0,0.0,31683000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31683000.0,0.0
2452500000,Кострижівська,0.0,0.0,0.0,0.0,0,0.0,11369500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11369500.0,0.0
2451400000,Красноїльська,0.0,0.0,0.0,0.0,0,0.0,38377600.0,0.0,0.0,0.0,236300.0,0.0,0.0,0.0,0.0,0.0,38613900.0,0.0
2452100000,Кіцманська,0.0,0.0,0.0,0.0,0,0.0,62793800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62793800.0,0.0
2454700000,Лівинецька,0.0,0.0,0.0,0.0,0,0.0,19435800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19435800.0,0.0
2452200000,Магальська,0.0,0.0,0.0,0.0,0,0.0,35792600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35792600.0,0.0
2450600000,Мамалигівська,0.0,0.0,0.0,0.0,0,0.0,30322200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30322200.0,0.0
2452000000,Мамаївська,0.0,0.0,0.0,0.0,0,0.0,66155200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66155200.0,0.0
2450700000,Недобоївська,0.0,0.0,0.0,0.0,0,0.0,37367600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37367600.0,0.0
2452900000,Неполоковецька,0.0,0.0,0.0,0.0,0,0.0,22265400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22265400.0,0.0
2453300000,Новодністровська,0.0,0.0,0.0,0.0,0,0.0,24734600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24734600.0,0.0
2452600000,Новоселицька,0.0,0.0,0.0,0.0,0,0.0,94783400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94783400.0,0.0
2451900000,Острицька,0.0,0.0,0.0,0.0,0,0.0,51784800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51784800.0,0.0
2454800000,Петровецька,0.0,0.0,0.0,0.0,0,0.0,34307200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34307200.0,0.0
2454900000,Путильська,0.0,0.0,0.0,0.0,0,0.0,66330200.0,0.0,0.0,0.0,241800.0,0.0,0.0,0.0,0.0,0.0,66572000.0,0.0
2450800000,Рукшинська,0.0,0.0,0.0,0.0,0,0.0,21627700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21627700.0,0.0
2451800000,Селятинська,0.0,0.0,0.0,0.0,0,0.0,34984400.0,0.0,0.0,0.0,74500.0,0.0,0.0,0.0,0.0,0.0,35058900.0,0.0
2450900000,Сокирянська,0.0,0.0,0.0,0.0,0,0.0,114142800.0,0.0,0.0,0.0,243900.0,0.0,0.0,0.0,0.0,0.0,114386700.0,0.0
2453000000,Ставчанська,0.0,0.0,0.0,0.0,0,0.0,20927000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20927000.0,0.0
2451300000,Сторожинецька,0.0,0.0,0.0,0.0,0,0.0,169412400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169412400.0,0.0
2453600000,Сучевенська,0.0,0.0,0.0,0.0,0,0.0,29375300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29375300.0,0.0
2455000000,Тарашанська,0.0,0.0,0.0,0.0,0,0.0,32714900.0,0.0,0.0,0.0,181500.0,0.0,0.0,0.0,0.0,0.0,32896400.0,0.0
2451500000,Тереблеченська,0.0,0.0,0.0,0.0,0,0.0,21521700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21521700.0,0.0
2455100000,Топорівська,0.0,0.0,0.0,0.0,0,0.0,39605200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39605200.0,0.0
2451000000,Усть-Путильська,0.0,0.0,0.0,0.0,0,0.0,31227900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31227900.0,0.0
2453100000,Хотинська,0.0,0.0,0.0,0.0,0,0.0,61599100.0,0.0,0.0,0.0,168900.0,0.0,0.0,0.0,0.0,0.0,61768000.0,0.0
2453200000,Чагорська,0.0,0.0,0.0,0.0,0,0.0,33765700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33765700.0,0.0
2455200000,Чернівецька,0.0,0.0,0.0,0.0,0,0.0,559437900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559437900.0,0.0
2451600000,Чудейська,0.0,0.0,0.0,0.0,0,0.0,54291900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54291900.0,0.0
2452400000,Юрковецька,0.0,0.0,0.0,0.0,0,0.0,38616100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38616100.0,0.0
0450100000,Апостолівська,0.0,0.0,0.0,0.0,0,0.0,69328500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69328500.0,0.0
0450200000,Богданівська,0.0,0.0,0.0,0.0,0,0.0,29730700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29730700.0,0.0
0451800000,Божедарівська,0.0,0.0,0.0,0.0,0,0.0,32169000.0,0.0,0.0,0.0,116100.0,0.0,0.0,0.0,0.0,0.0,32285100.0,0.0
0457200000,Брагинівська,0.0,0.0,0.0,0.0,0,0.0,13064700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13064700.0,0.0
0450500000,Вакулівська,0.0,0.0,0.0,0.0,0,0.0,9322500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9322500.0,0.0
0451900000,Васильківська,0.0,0.0,0.0,0.0,0,0.0,61310000.0,0.0,0.0,0.0,314900.0,0.0,0.0,0.0,0.0,0.0,61624900.0,0.0
0452900000,Великомихайлівська,0.0,0.0,0.0,0.0,0,0.0,9336300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9336300.0,0.0
0450300000,Вербківська,0.0,0.0,0.0,0.0,0,0.0,29756400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29756400.0,0.0
0453600000,Верхньодніпровська,0.0,0.0,0.0,0.0,0,0.0,94050400.0,0.0,0.0,0.0,541000.0,0.0,0.0,0.0,0.0,0.0,94591400.0,0.0
0457300000,Верхівцівська,0.0,0.0,0.0,0.0,0,0.0,34622700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34622700.0,0.0
0452000000,Вишнівська,0.0,0.0,0.0,0.0,0,0.0,14260000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14260000.0,0.0
0457400000,Вільногірська,0.0,0.0,0.0,0.0,0,0.0,46216300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46216300.0,0.0
0456300000,Глеюватська,0.0,0.0,0.0,0.0,0,0.0,20491600.0,0.0,0.0,0.0,79100.0,0.0,0.0,0.0,0.0,0.0,20570700.0,0.0
0453000000,Гречаноподівська,0.0,0.0,0.0,0.0,0,0.0,14587700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14587700.0,0.0
0450700000,Грушівська,0.0,0.0,0.0,0.0,0,0.0,18883600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18883600.0,0.0
0457500000,Губиниська,0.0,0.0,0.0,0.0,0,0.0,66010900.0,0.0,0.0,0.0,151200.0,0.0,0.0,0.0,0.0,0.0,66162100.0,0.0
0455600000,Девладівська,0.0,0.0,0.0,0.0,0,0.0,18917200.0,0.0,0.0,0.0,84700.0,0.0,0.0,0.0,0.0,0.0,19001900.0,0.0
0457600000,Дніпровська,0.0,26370860.0,0.0,0.0,0,0.0,1840591300.0,0.0,169310576.0,0.0,0.0,0.0,0.0,0.0,0.0,26370860.0,2009901876.0,0.0
0453500000,Дубовиківська,0.0,0.0,0.0,0.0,0,0.0,22904100.0,0.0,0.0,0.0,62700.0,0.0,0.0,0.0,0.0,0.0,22966800.0,0.0
0457700000,Жовтоводська,0.0,0.0,0.0,0.0,0,0.0,87630100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87630100.0,0.0
0454500000,Зайцівська,0.0,0.0,0.0,0.0,0,0.0,13498700.0,0.0,0.0,0.0,55700.0,0.0,0.0,0.0,0.0,0.0,13554400.0,0.0
0456400000,Затишнянська,0.0,0.0,0.0,0.0,0,0.0,15019200.0,0.0,0.0,0.0,32800.0,0.0,0.0,0.0,0.0,0.0,15052000.0,0.0
0450600000,Зеленодольська,0.0,0.0,0.0,0.0,0,0.0,42619400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42619400.0,0.0
0455400000,Кам'янська,0.0,0.0,0.0,0.0,0,0.0,10569500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10569500.0,0.0
0455000000,Карпівська,0.0,0.0,0.0,0.0,0,0.0,17053000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17053000.0,0.0
0454800000,Китайгородська,0.0,0.0,0.0,0.0,0,0.0,14362900.0,0.0,0.0,0.0,52900.0,0.0,0.0,0.0,0.0,0.0,14415800.0,0.0
0457810000,Криворізька,0.0,0.0,0.0,0.0,0,0.0,1193030200.0,0.0,88473499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281503699.0,0.0
0452100000,Криничанська,0.0,0.0,0.0,0.0,0,0.0,63984600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63984600.0,0.0
0452200000,Лихівська,0.0,0.0,0.0,0.0,0,0.0,13272000.0,0.0,0.0,0.0,9400.0,0.0,0.0,0.0,0.0,0.0,13281400.0,0.0
0455700000,Личківська,0.0,0.0,0.0,0.0,0,0.0,18049100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18049100.0,0.0
0457900000,Лозуватська,0.0,0.0,0.0,0.0,0,0.0,48698500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48698500.0,0.0
0455300000,Любимівська,0.0,0.0,0.0,0.0,0,0.0,6759300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6759300.0,0.0
0450800000,Ляшківська,0.0,0.0,0.0,0.0,0,0.0,7483000.0,0.0,0.0,0.0,34200.0,0.0,0.0,0.0,0.0,0.0,7517200.0,0.0
0456500000,Магдалинівська,0.0,0.0,0.0,0.0,0,0.0,78730000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78730000.0,0.0
0453100000,Маломихайлівська,0.0,0.0,0.0,0.0,0,0.0,22925300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22925300.0,0.0
0456100000,Марганецька,0.0,0.0,0.0,0.0,0,0.0,84468100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84468100.0,0.0
0454100000,Межиріцька,0.0,0.0,0.0,0.0,0,0.0,24688300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24688300.0,0.0
0453700000,Межівська,0.0,0.0,0.0,0.0,0,0.0,44855300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44855300.0,0.0
0450900000,Миколаївська,0.0,0.0,0.0,0.0,0,0.0,17246700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17246700.0,0.0
0451600000,Мирівська,0.0,0.0,0.0,0.0,0,0.0,24467600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24467600.0,0.0
0450900000,Могилівська,0.0,0.0,0.0,0.0,0,0.0,17246700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17246700.0,0.0
0453900000,Мозолевська,0.0,0.0,0.0,0.0,0,0.0,43081100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43081100.0,0.0
0451000000,Нивотрудівська,0.0,0.0,0.0,0.0,0,0.0,14959200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14959200.0,0.0
0453200000,Новолатівська,0.0,0.0,0.0,0.0,0,0.0,10611900.0,0.0,0.0,0.0,34600.0,0.0,0.0,0.0,0.0,0.0,10646500.0,0.0
0453200000,Новоолександрівська,0.0,0.0,0.0,0.0,0,0.0,10611900.0,0.0,0.0,0.0,34600.0,0.0,0.0,0.0,0.0,0.0,10646500.0,0.0
0453300000,Новопавлівська,0.0,0.0,0.0,0.0,0,0.0,10707000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10707000.0,0.0
0452300000,Новопокровська,0.0,0.0,0.0,0.0,0,0.0,58218300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58218300.0,0.0
0458300000,Новопільська,0.0,0.0,0.0,0.0,0,0.0,47799700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47799700.0,0.0
0458100000,Нікопольська,0.0,0.0,0.0,0.0,0,0.0,209631800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209631800.0,0.0
0456600000,Обухівська,0.0,0.0,0.0,0.0,0,0.0,28747500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28747500.0,0.0
0458800000,П'ятихатська,0.0,0.0,0.0,0.0,0,0.0,65945100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65945100.0,0.0
0458400000,Павлоградська,0.0,112616419.0,0.0,0.0,0,0.0,237086700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112616419.0,237086700.0,0.0
0455800000,Перещепинська,0.0,0.0,0.0,0.0,0,0.0,62781800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62781800.0,0.0
0454300000,Петриківська,0.0,0.0,0.0,0.0,0,0.0,71017500.0,0.0,0.0,0.0,345900.0,0.0,0.0,0.0,0.0,0.0,71363400.0,0.0
0458600000,Петропавлівська,0.0,0.0,0.0,0.0,0,0.0,29644600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29644600.0,0.0
0452300000,Покровська,0.0,0.0,0.0,0.0,0,0.0,58218300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58218300.0,0.0
0456800000,Підгородненська,0.0,0.0,0.0,0.0,0,0.0,55657700.0,0.0,72285926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127943626.0,0.0
0454600000,Раївська,0.0,0.0,0.0,0.0,0,0.0,35392500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35392500.0,0.0
0452400000,Роздорська,0.0,0.0,0.0,0.0,0,0.0,10899700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10899700.0,0.0
0455500000,Саксаганська,0.0,0.0,0.0,0.0,0,0.0,25230900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25230900.0,0.0
0458200000,Самарівська,0.0,0.0,0.0,0.0,0,0.0,136540200.0,0.0,0.0,0.0,566700.0,0.0,0.0,0.0,0.0,0.0,137106900.0,0.0
0450400000,Святовасилівська,0.0,0.0,0.0,0.0,0,0.0,18872900.0,0.0,0.0,0.0,42100.0,0.0,0.0,0.0,0.0,0.0,18915000.0,0.0
0458900000,Синельниківська,0.0,75000000.0,0.0,0.0,0,0.0,75154100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000000.0,75154100.0,0.0
0454800000,Славгородська,0.0,0.0,0.0,0.0,0,0.0,14362900.0,0.0,0.0,0.0,52900.0,0.0,0.0,0.0,0.0,0.0,14415800.0,0.0
0451500000,Слобожанська,0.0,0.0,0.0,0.0,0,0.0,67299400.0,0.0,0.0,0.0,155400.0,0.0,0.0,0.0,0.0,0.0,67454800.0,0.0
0459000000,Слов'янська,0.0,0.0,0.0,0.0,0,0.0,12496700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12496700.0,0.0
0451300000,Солонянська,0.0,0.0,0.0,0.0,0,0.0,91006800.0,0.0,0.0,0.0,387500.0,0.0,0.0,0.0,0.0,0.0,91394300.0,0.0
0452500000,Софіївська,0.0,0.0,0.0,0.0,0,0.0,40641100.0,0.0,0.0,0.0,194200.0,0.0,0.0,0.0,0.0,0.0,40835300.0,0.0
0451400000,Сурсько-Литовська,0.0,0.0,0.0,0.0,0,0.0,16184000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16184000.0,0.0
0459100000,Тернівська,0.0,0.0,0.0,0.0,0,0.0,58630600.0,0.0,0.0,0.0,470800.0,0.0,0.0,0.0,0.0,0.0,59101400.0,0.0
0452600000,Томаківська,0.0,0.0,0.0,0.0,0,0.0,49243400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49243400.0,0.0
0454200000,Троїцька,0.0,0.0,0.0,0.0,0,0.0,14875800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14875800.0,0.0
0455400000,Українська,0.0,0.0,0.0,0.0,0,0.0,10569500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10569500.0,0.0
0452700000,Царичанська,0.0,0.0,0.0,0.0,0,0.0,47354800.0,0.0,5590000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52944800.0,0.0
0454000000,Червоногригорівська,0.0,0.0,0.0,0.0,0,0.0,34402000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34402000.0,0.0
0456000000,Чумаківська,0.0,0.0,0.0,0.0,0,0.0,14602100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14602100.0,0.0
0451600000,Широківська,0.0,0.0,0.0,0.0,0,0.0,24467600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24467600.0,0.0
0455200000,Юріївська,0.0,0.0,0.0,0.0,0,0.0,44133900.0,0.0,0.0,0.0,199400.0,0.0,0.0,0.0,0.0,0.0,44333300.0,0.0
0454700000,Яворницька,0.0,0.0,0.0,0.0,0,0.0,41673500.0,0.0,0.0,0.0,21100.0,0.0,0.0,0.0,0.0,0.0,41694600.0,0.0
0555400000,Єнакієвська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0550600000,Іллінівська,0.0,0.0,0.0,0.0,0,0.0,35107900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35107900.0,0.0
0555600000,Іловайська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0551400000,Авдіївська,0.0,0.0,0.0,0.0,0,0.0,25055700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25055700.0,0.0
0554700000,Амвросіївська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0550900000,Андріївська,0.0,0.0,0.0,0.0,0,0.0,8436700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8436700.0,0.0
0551100000,Бахмутська,0.0,0.0,0.0,0.0,0,0.0,81524000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81524000.0,0.0
0554800000,Бойківська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0551500000,Білозерська,0.0,0.0,0.0,0.0,0,0.0,27063400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27063400.0,0.0
0551600000,Великоновосілківська,0.0,0.0,0.0,0.0,0,0.0,52333500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52333500.0,0.0
0551700000,Волноваська,0.0,0.0,0.0,0.0,0,0.0,22800600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22800600.0,0.0
0554900000,Вуглегірська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0551200000,Вугледарська,0.0,0.0,0.0,0.0,0,0.0,26954000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26954000.0,0.0
0555000000,Горлівська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0551800000,Гродівська,0.0,0.0,0.0,0.0,0,0.0,16009800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16009800.0,0.0
0555100000,Дебальцівська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0551900000,Добропільська,0.0,0.0,0.0,0.0,0,0.0,94991200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94991200.0,0.0
0555200000,Докучаєвська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0555300000,Донецька,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0552000000,Дружківська,0.0,0.0,0.0,0.0,0,0.0,79046000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79046000.0,0.0
0555500000,Жданівська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0550800000,Званівська,0.0,0.0,0.0,0.0,0,0.0,6643500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6643500.0,0.0
0555700000,Кальміуська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0552100000,Кальчицька,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0552200000,Комарська,0.0,0.0,0.0,0.0,0,0.0,15481200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15481200.0,0.0
0552300000,Костянтинівська,0.0,0.0,0.0,0.0,0,0.0,106670200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106670200.0,0.0
0552400000,Краматорська,0.0,0.0,0.0,0.0,0,0.0,262761900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262761900.0,0.0
0551300000,Криворізька,0.0,0.0,0.0,0.0,0,0.0,11610700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11610700.0,0.0
0552500000,Курахівська,0.0,0.0,0.0,0.0,0,0.0,57624300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57624300.0,0.0
0550100000,Лиманська,0.0,0.0,0.0,0.0,0,0.0,55482000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55482000.0,0.0
0555800000,Макіївська,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0552600000,Мангушська,0.0,0.0,0.0,0.0,0,0.0,7636200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7636200.0,0.0
0552700000,Мар'їнська,0.0,0.0,0.0,0.0,0,0.0,33540500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33540500.0,0.0
0552800000,Маріупольська,0.0,0.0,0.0,0.0,0,0.0,93737500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93737500.0,0.0
0553100000,Миколаївська,0.0,0.0,0.0,0.0,0,0.0,17049500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17049500.0,0.0
0553100000,Микільська,0.0,0.0,0.0,0.0,0,0.0,17049500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17049500.0,0.0
0552700000,Мирненська,0.0,0.0,0.0,0.0,0,0.0,33540500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33540500.0,0.0
