Айді громади,Назва громади,[41010100] Реверсна дотація,[41020100] Базова дотація,[41020200] На здійснення переданих з державного бюджету видатків з утримання закладів освіти та охорони здоров'я,"[41020300] На функціонування територій, на яких ведуться бойові дії",[41020400] Додаткові дотації з державного бюджету місцевим бюджетам (загальна),[41020800] Бюджету Славутицької міської територіальної громади на утримання соціальної інфраструктури,[41021000] На компенсацію втрат доходів внаслідок пільг суб’єктам космічної діяльності,[41021200] Обласним бюджетам Донецької та Луганської областей на усунення наслідків ескалації,"[41021300] На компенсацію комунальним закладам, переданим на фінансування з місцевих бюджетів",[41021400] На здійснення повноважень органів самоврядування на деокупованих та інших територіях,Сума Базова,Сума Реверсна,Сума Додаткові
1150600000,Мар'янівська,316000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316000.0,0.0
1153800000,Надлацька,0.0,4028800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4028800.0,0.0,0.0
1154000000,Новоархангельська,0.0,707000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707000.0,0.0,0.0
1154100000,Новомиргородська,0.0,2285100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2285100.0,0.0,0.0
1151500000,Новопразька,0.0,7789900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7789900.0,0.0,0.0
1150300000,Новоукраїнська,0.0,1106300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266200.0,1106300.0,0.0,1266200.0
1154300000,Олександрівська,0.0,88196100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3378600.0,88196100.0,0.0,3378600.0
1154300000,Олександрійська,0.0,88196100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3378600.0,88196100.0,0.0,3378600.0
1154400000,Онуфріївська,0.0,19356600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19356600.0,0.0,0.0
1154500000,Пантаївська,0.0,9575200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005600.0,9575200.0,0.0,3005600.0
1151000000,Первозванівська,6642800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6642800.0,0.0
1154600000,Перегонівська,0.0,6257600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6257600.0,0.0,0.0
1152100000,Петрівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154800000,Побузька,0.0,9299500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9714400.0,9299500.0,0.0,9714400.0
1151300000,Помічнянська,6965400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6965400.0,0.0
1152000000,Попельнастівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151600000,Приютівська,0.0,4192200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4192200.0,0.0,0.0
1154700000,Підвисоцька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5190200.0,0.0,0.0,5190200.0
1151900000,Піщанобрідська,1362900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362900.0,0.0
1154900000,Рівнянська,0.0,889100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889100.0,0.0,0.0
1155000000,Світловодська,0.0,16417200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16417200.0,0.0,0.0
1151200000,Смолінська,0.0,9891100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12156400.0,9891100.0,0.0,12156400.0
1150500000,Соколівська,3607600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3607600.0,0.0
1155100000,Суботцівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37865500.0,0.0,0.0,37865500.0
1150800000,Тишківська,683200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256200.0,0.0,683200.0,256200.0
1155200000,Устинівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753200.0,0.0,0.0,1753200.0
1054500000,Іванківська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820600.0,0.0,0.0,2820600.0
1054600000,Ірпінська,0.0,30457800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30457800.0,0.0,0.0
1051000000,Баришівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051400000,Березанська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052500000,Бишівська,0.0,1803400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803400.0,0.0,0.0
1051800000,Богуславська,0.0,10768000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10768000.0,0.0,0.0
1052800000,Бориспільська,36999200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36999200.0,0.0
1051100000,Бородянська,0.0,16920500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3359900.0,16920500.0,0.0,3359900.0
1052900000,Борщагівська,213136100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213136100.0,0.0
1053000000,Боярська,61037300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2935600.0,0.0,61037300.0,2935600.0
1053100000,Броварська,160051800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3162800.0,0.0,160051800.0,3162800.0
1051500000,Бучанська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18495400.0,0.0,0.0,18495400.0
1052600000,Білогородська,44041200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44041200.0,0.0
1052700000,Білоцерківська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053200000,Васильківська,237900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237900.0,0.0
1050400000,Великодимерська,35036500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753300.0,0.0,35036500.0,2753300.0
1053300000,Вишгородська,98463900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98463900.0,0.0
1053400000,Вишнева,167366900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167366900.0,0.0
1053500000,Володарська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769000.0,0.0,0.0,1769000.0
1053600000,Вороньківська,9704500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9704500.0,0.0
1053700000,Гатненська,13546000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13546000.0,0.0
1051900000,Глевахівська,28300800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28300800.0,0.0
1053900000,Гостомельська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42031400.0,0.0,0.0,42031400.0
1054000000,Гребінківська,0.0,4280200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375500.0,4280200.0,0.0,375500.0
1053800000,Гірська,73778200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73778200.0,0.0
1054100000,Димерська,0.0,17519100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17519100.0,0.0,0.0
1051300000,Дмитрівська,191679700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191679700.0,0.0
1050500000,Дівичківська,0.0,2343700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2343700.0,0.0,0.0
1052300000,Зазимська,12996100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12996100.0,0.0
1054300000,Згурівська,16468000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16468000.0,0.0
1054400000,Золочівська,4263200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4263200.0,0.0
1054700000,Кагарлицька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051200000,Калинівська,19103600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19103600.0,0.0
1050100000,Калитянська,0.0,17253800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17253800.0,0.0,0.0
1051200000,Ковалівська,19103600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19103600.0,0.0
1054900000,Кожанська,0.0,12888500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12888500.0,0.0,0.0
1055000000,Козинська,8633300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8633300.0,0.0
1055100000,Коцюбинська,0.0,28460300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28460300.0,0.0,0.0
1055200000,Макарівська,45427500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45427500.0,0.0
1055300000,Маловільшанська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000200.0,0.0,0.0,7000200.0
1050300000,Медвинська,0.0,2502600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502600.0,0.0,0.0
1051300000,Миронівська,191679700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191679700.0,0.0
1055400000,Немішаївська,0.0,20425600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2478400.0,20425600.0,0.0,2478400.0
1051700000,Обухівська,108711800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108711800.0,0.0
1055500000,Переяславська,8942900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8942900.0,0.0
1055600000,Петрівська,21593900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21593900.0,0.0
1055800000,Поліська,0.0,5457700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5457700.0,0.0,0.0
1055900000,Пристолична,191421800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191421800.0,0.0
1055700000,Пірнівська,0.0,749200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749200.0,0.0,0.0
1050200000,Пісківська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18704500.0,0.0,0.0,18704500.0
1051600000,Ржищівська,0.0,19198400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19198400.0,0.0,0.0
1056000000,Рокитнянська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056100000,Сквирська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056200000,Славутицька,0.0,0.0,0.0,0.0,0.0,75000000.0,0.0,0.0,0.0,1291700.0,0.0,0.0,76291700.0
1056300000,Ставищенська,7109300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7109300.0,0.0
1050900000,Студениківська,15266600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15266600.0,0.0
1056400000,Таращанська,0.0,6683800.0,1572500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6683800.0,0.0,1572500.0
1052000000,Ташанська,26636600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26636600.0,0.0
1050800000,Тетіївська,0.0,14502700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14502700.0,0.0,0.0
1052100000,Томашівська,0.0,4167800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4167800.0,0.0,0.0
1050700000,Узинська,0.0,14373100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3670200.0,14373100.0,0.0,3670200.0
1056500000,Українська,22905700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22905700.0,0.0
1056600000,Фастівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056700000,Феодосіївська,0.0,10729600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10729600.0,0.0,0.0
1050600000,Фурсівська,0.0,7667900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7667900.0,0.0,0.0
1052200000,Циблівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056800000,Чабанівська,19714800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19714800.0,0.0
1056900000,Яготинська,15155900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15155900.0,0.0
1250200000,Айдарська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54961200.0,0.0,0.0,54961200.0
1253100000,Алчевська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253200000,Антрацитівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250500000,Біловодська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57403500.0,0.0,0.0,57403500.0
1250100000,Білокуракинська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28269000.0,0.0,0.0,28269000.0
1251600000,Білолуцька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20831900.0,0.0,0.0,20831900.0
1251700000,Гірська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46391300.0,0.0,0.0,46391300.0
1253300000,Довжанська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253400000,Зимогір'ївська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253500000,Кадіївська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251500000,Коломийчиська,0.0,9205000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25147100.0,9205000.0,0.0,25147100.0
1250600000,Красноріченська,0.0,25232900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13061200.0,25232900.0,0.0,13061200.0
1251800000,Кремінська,0.0,107690100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25348600.0,107690100.0,0.0,25348600.0
1251900000,Лисичанська,0.0,352378900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181002500.0,352378900.0,0.0,181002500.0
1250900000,Лозно-Олександрівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9756000.0,0.0,0.0,9756000.0
1253600000,Луганська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253700000,Лутугинська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251100000,Марківська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22471800.0,0.0,0.0,22471800.0
1252000000,Міловська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13695500.0,0.0,0.0,13695500.0
1250800000,Нижньодуванська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13167300.0,0.0,0.0,13167300.0
1252100000,Нижньотеплівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5679300.0,0.0,0.0,5679300.0
1252200000,Новоайдарська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26304200.0,0.0,0.0,26304200.0
1253800000,Отаманівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252300000,Попаснянська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55989900.0,0.0,0.0,55989900.0
1253900000,Ровеньківська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252400000,Рубіжанська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101552700.0,0.0,0.0,101552700.0
1252500000,Сватівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27099400.0,0.0,0.0,27099400.0
1254000000,Сорокинська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252700000,Станично-Луганська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9639400.0,0.0,0.0,9639400.0
1252800000,Старобільська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32846900.0,0.0,0.0,32846900.0
1252600000,Сіверськодонецька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279220200.0,0.0,0.0,279220200.0
1250400000,Троїцька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15317400.0,0.0,0.0,15317400.0
1254100000,Хрустальненська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250300000,Чмирівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18494000.0,0.0,0.0,18494000.0
1253900000,Широківська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251000000,Шульгинська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9075300.0,0.0,0.0,9075300.0
1253000000,Щастинська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31207200.0,0.0,0.0,31207200.0
1355800000,Івано-Франківська,17675600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17675600.0,0.0
1354200000,Белзька,0.0,7122500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7122500.0,0.0,0.0
1354300000,Боринська,0.0,33336300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33336300.0,0.0,0.0
1354400000,Бориславська,0.0,3739000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739000.0,0.0,0.0
1354500000,Бродівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354600000,Буська,0.0,16757800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16757800.0,0.0,0.0
1353600000,Бібрська,0.0,18598500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18598500.0,0.0,0.0
1350200000,Бісковицька,0.0,39502900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39502900.0,0.0,0.0
1352300000,Великолюбінська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42878900.0,0.0,0.0,42878900.0
1353200000,Великомостівська,0.0,11628100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588000.0,11628100.0,0.0,2588000.0
1354700000,Глинянська,0.0,7964000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7964000.0,0.0,0.0
1350500000,Гніздичівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354900000,Грабовецько-Дулібівська,0.0,16044600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16044600.0,0.0,0.0
1352000000,Давидівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355000000,Добромильська,0.0,42944200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42944200.0,0.0,0.0
1355100000,Добросинсько-Магерівська,0.0,31726600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31726600.0,0.0,0.0
1355200000,Добротвірська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355300000,Дрогобицька,0.0,106990600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106990600.0,0.0,0.0
1355400000,Жидачівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355500000,Жовківська,0.0,15411700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15411700.0,0.0,0.0
1352100000,Жовтанецька,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355600000,Журавненська,0.0,26655800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26655800.0,0.0,0.0
1350800000,Заболотцівська,0.0,7726200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7726200.0,0.0,0.0
1353700000,Зимноводівська,849200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849200.0,0.0
1355700000,Золочівська,0.0,5334600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334600.0,0.0,0.0
1353400000,Кам'янка-Бузька,7232100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7232100.0,0.0
1355900000,Козівська,0.0,19677400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19677400.0,0.0,0.0
1356000000,Комарнівська,0.0,18658600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18658600.0,0.0,0.0
1356100000,Красненська,0.0,17231000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17231000.0,0.0,0.0
1356200000,Куликівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353800000,Лопатинська,0.0,19552800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19552800.0,0.0,0.0
1356300000,Львівська,1899910300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899910300.0,0.0
1353900000,Меденицька,0.0,22696200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22696200.0,0.0,0.0
1356400000,Миколаївська,0.0,648900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648900.0,0.0,0.0
1356500000,Моршинська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351700000,Мостиська,0.0,43056000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43056000.0,0.0,0.0
1353500000,Мурованська,15211600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4797000.0,0.0,15211600.0,4797000.0
1351100000,Новокалинівська,0.0,28264000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233700.0,28264000.0,0.0,233700.0
1356600000,Новороздільська,0.0,22483800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22483800.0,0.0,0.0
1356700000,Новояворівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356800000,Новояричівська,0.0,4056400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4056400.0,0.0,0.0
1356900000,Оброшинська,11371700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11371700.0,0.0
1357000000,Перемишлянська,0.0,19340100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19340100.0,0.0,0.0
1357200000,Поморянська,0.0,16161200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16161200.0,0.0,0.0
1357300000,Пустомитівська,15287400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15287400.0,0.0
1352700000,Підберізцівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7590800.0,0.0,0.0,7590800.0
1357100000,Підкамінська,0.0,21041700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427100.0,21041700.0,0.0,427100.0
1357400000,Рава-Руська,0.0,27091000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27091000.0,0.0,0.0
1354000000,Радехівська,12594900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12594900.0,0.0
1357500000,Ралівська,0.0,23544200.0,2281800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23544200.0,0.0,2281800.0
1352500000,Розвадівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6089700.0,0.0,0.0,6089700.0
1353000000,Рудківська,0.0,45288800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45288800.0,0.0,0.0
1357600000,Самбірська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18194900.0,0.0,0.0,18194900.0
1357700000,Сколівська,12491700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12491700.0,0.0
1353100000,Славська,142035800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142035800.0,0.0
1357800000,Сокальська,0.0,4599300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4599300.0,0.0,0.0
1357900000,Сокільницька,39312500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39312500.0,0.0
1352800000,Солонківська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358000000,Старосамбірська,0.0,20477200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20477200.0,0.0,0.0
1358100000,Стрийська,41007700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41007700.0,0.0
1358200000,Стрілківська,0.0,37087600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37087600.0,0.0,0.0
1351800000,Судововишнянська,0.0,19549100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19549100.0,0.0,0.0
1358300000,Східницька,0.0,33048700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33048700.0,0.0,0.0
1351400000,Тростянецька,0.0,6890300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6890300.0,0.0,0.0
1358400000,Трускавецька,0.0,18114000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12739000.0,18114000.0,0.0,12739000.0
1358500000,Турківська,0.0,33713700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7942200.0,33713700.0,0.0,7942200.0
1358600000,Хирівська,0.0,36306600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36306600.0,0.0,0.0
1351600000,Ходорівська,0.0,26110800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26110800.0,0.0,0.0
1352200000,Шегинівська,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358700000,Шептицька,0.0,11294200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11294200.0,0.0,0.0
1352900000,Щирецька,0.0,12345200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12345200.0,0.0,0.0
